# Index	M_int	Con
674	2.003747e+10	2.111453e+02
675	1.121621e+11	1.005592e+02
676	5.986735e+10	1.595345e+02
677	2.062123e+10	4.195127e+00
678	6.646352e+10	7.550682e+02
679	5.741052e+10	3.031077e+02
680	7.955058e+10	7.295410e+02
681	2.002982e+10	1.490976e+03
682	2.932289e+10	2.492970e+02
683	1.297770e+11	1.668321e+03
684	3.817550e+10	7.589307e+01
685	1.157818e+10	2.566108e+01
686	5.654865e+10	8.358555e+02
687	1.215007e+10	2.782977e+01
688	1.279131e+11	1.431972e+03
689	6.685026e+10	3.845742e+02
690	5.215663e+10	4.068077e+02
691	9.023900e+09	4.740429e+01
692	7.500110e+10	1.724987e+02
693	5.236745e+10	1.961062e+02
694	3.524980e+10	3.436147e+01
695	5.008303e+10	3.710369e+02
696	3.001532e+10	1.288585e+02
697	6.493831e+10	1.546768e+02
698	1.017837e+11	1.751827e+03
699	5.362740e+10	7.653818e+02
700	1.966795e+10	9.713171e-01
701	1.000919e+11	1.538326e+01
702	4.960150e+10	1.230856e+02
703	1.020815e+11	2.492636e+02
704	1.768304e+10	1.730405e+02
705	1.187721e+11	2.215331e+02
706	6.984175e+10	9.539574e+02
707	4.466232e+10	8.984595e+01
708	5.499441e+10	1.561045e+02
709	5.213321e+10	3.188690e+02
710	5.218443e+10	5.386929e+01
711	2.158474e+10	1.274457e+02
712	3.300002e+10	3.392354e+00
713	6.523954e+10	2.979016e+02
714	1.256206e+10	2.230573e+01
715	1.236609e+11	5.990671e+02
716	9.079702e+09	2.382899e+02
717	6.561404e+09	7.482867e+01
718	6.142977e+10	5.601424e+02
719	4.079559e+10	1.519365e+02
720	7.488718e+10	6.048409e+02
721	2.304509e+10	2.273426e+01
722	1.363893e+11	5.404338e+02
723	4.514706e+10	1.199160e+02
724	5.647906e+10	8.829784e+02
725	9.414819e+10	4.636892e+02
726	1.109014e+10	9.738572e+01
727	9.763222e+10	2.365292e+02
728	5.103740e+10	8.840052e+01
729	4.574252e+10	1.452032e+03
730	6.723438e+10	4.351046e+02
731	3.654546e+10	2.256242e+02
732	2.200572e+11	2.235729e+02
733	1.104324e+11	5.451321e+02
734	3.232374e+10	3.526499e+02
735	3.233351e+10	4.597897e+01
736	3.729879e+10	9.172841e+00
737	6.587920e+10	4.801318e+02
738	1.002599e+11	5.269616e+01
739	4.049366e+10	1.683193e+02
740	1.103813e+10	4.715147e+00
741	5.613385e+10	4.698723e+00
742	6.820920e+10	9.333091e+02
743	1.313506e+11	5.507407e+01
744	3.320252e+10	5.215334e+02
745	3.992269e+10	5.804357e+01
746	1.241642e+11	2.407695e+02
747	1.630632e+10	1.389055e+01
748	9.757959e+10	5.528392e+02
749	8.897258e+10	6.546215e+02
750	1.712238e+10	7.779601e+00
751	1.116561e+11	3.211213e+02
